"ROI","Mean","Channel","Frame","Time","Sensor_Name","ROI_Name"
3,6.746,1,1103,3306,"GFP","Airpore Old 3"
4,2.159,1,1103,3306,"GFP","Airpore Medium 1"
5,7.327,1,1103,3306,"GFP","Airpore Medium 2"
6,4.733,1,1103,3306,"GFP","background"
1,58.612,2,1103,3306,"RFP","Airpore Old 1"
2,47.994,2,1103,3306,"RFP","Airpore Old 2"
3,44.851,2,1103,3306,"RFP","Airpore Old 3"
4,16.229,2,1103,3306,"RFP","Airpore Medium 1"
5,58.032,2,1103,3306,"RFP","Airpore Medium 2"
6,37.261,2,1103,3306,"RFP","background"
1,5.348,1,1104,3309,"GFP","Airpore Old 1"
2,5.987,1,1104,3309,"GFP","Airpore Old 2"
3,6.951,1,1104,3309,"GFP","Airpore Old 3"
4,2.19,1,1104,3309,"GFP","Airpore Medium 1"
5,7.018,1,1104,3309,"GFP","Airpore Medium 2"
6,4.568,1,1104,3309,"GFP","background"
1,58.625,2,1104,3309,"RFP","Airpore Old 1"
2,47.795,2,1104,3309,"RFP","Airpore Old 2"
3,44.19,2,1104,3309,"RFP","Airpore Old 3"
4,16.468,2,1104,3309,"RFP","Airpore Medium 1"
5,58.43,2,1104,3309,"RFP","Airpore Medium 2"
6,36.943,2,1104,3309,"RFP","background"
1,5.312,1,1105,3312,"GFP","Airpore Old 1"
2,5.73,1,1105,3312,"GFP","Airpore Old 2"
3,6.715,1,1105,3312,"GFP","Airpore Old 3"
4,2.095,1,1105,3312,"GFP","Airpore Medium 1"
5,7.087,1,1105,3312,"GFP","Airpore Medium 2"
6,4.584,1,1105,3312,"GFP","background"
1,58.44,2,1105,3312,"RFP","Airpore Old 1"
2,47.825,2,1105,3312,"RFP","Airpore Old 2"
3,45.13,2,1105,3312,"RFP","Airpore Old 3"
4,16.433,2,1105,3312,"RFP","Airpore Medium 1"
5,58.341,2,1105,3312,"RFP","Airpore Medium 2"
6,37.183,2,1105,3312,"RFP","background"
1,5.448,1,1106,3315,"GFP","Airpore Old 1"
2,5.906,1,1106,3315,"GFP","Airpore Old 2"
3,6.891,1,1106,3315,"GFP","Airpore Old 3"
4,2.169,1,1106,3315,"GFP","Airpore Medium 1"
5,7.319,1,1106,3315,"GFP","Airpore Medium 2"
6,4.552,1,1106,3315,"GFP","background"
1,58.519,2,1106,3315,"RFP","Airpore Old 1"
2,48.138,2,1106,3315,"RFP","Airpore Old 2"
3,45.307,2,1106,3315,"RFP","Airpore Old 3"
4,16.377,2,1106,3315,"RFP","Airpore Medium 1"
5,58.621,2,1106,3315,"RFP","Airpore Medium 2"
6,36.952,2,1106,3315,"RFP","background"
1,5.378,1,1107,3318,"GFP","Airpore Old 1"
2,5.954,1,1107,3318,"GFP","Airpore Old 2"
3,6.765,1,1107,3318,"GFP","Airpore Old 3"
4,2.115,1,1107,3318,"GFP","Airpore Medium 1"
5,7.262,1,1107,3318,"GFP","Airpore Medium 2"
6,4.569,1,1107,3318,"GFP","background"
1,58.637,2,1107,3318,"RFP","Airpore Old 1"
2,48.216,2,1107,3318,"RFP","Airpore Old 2"
3,44.477,2,1107,3318,"RFP","Airpore Old 3"
4,16.472,2,1107,3318,"RFP","Airpore Medium 1"
5,58.562,2,1107,3318,"RFP","Airpore Medium 2"
6,36.993,2,1107,3318,"RFP","background"
1,5.526,1,1108,3321,"GFP","Airpore Old 1"
2,6.014,1,1108,3321,"GFP","Airpore Old 2"
3,6.979,1,1108,3321,"GFP","Airpore Old 3"
4,2.189,1,1108,3321,"GFP","Airpore Medium 1"
5,7.24,1,1108,3321,"GFP","Airpore Medium 2"
6,4.6,1,1108,3321,"GFP","background"
1,58.998,2,1108,3321,"RFP","Airpore Old 1"
2,48.069,2,1108,3321,"RFP","Airpore Old 2"
3,45.321,2,1108,3321,"RFP","Airpore Old 3"
4,16.277,2,1108,3321,"RFP","Airpore Medium 1"
5,57.729,2,1108,3321,"RFP","Airpore Medium 2"
6,36.747,2,1108,3321,"RFP","background"
1,5.309,1,1109,3324,"GFP","Airpore Old 1"
2,5.967,1,1109,3324,"GFP","Airpore Old 2"
3,6.875,1,1109,3324,"GFP","Airpore Old 3"
4,2.105,1,1109,3324,"GFP","Airpore Medium 1"
5,6.939,1,1109,3324,"GFP","Airpore Medium 2"
6,4.578,1,1109,3324,"GFP","background"
1,58.66,2,1109,3324,"RFP","Airpore Old 1"
2,48.151,2,1109,3324,"RFP","Airpore Old 2"
3,45.019,2,1109,3324,"RFP","Airpore Old 3"
4,16.08,2,1109,3324,"RFP","Airpore Medium 1"
5,58.421,2,1109,3324,"RFP","Airpore Medium 2"
6,37.083,2,1109,3324,"RFP","background"
1,5.27,1,1110,3327,"GFP","Airpore Old 1"
2,5.598,1,1110,3327,"GFP","Airpore Old 2"
3,6.929,1,1110,3327,"GFP","Airpore Old 3"
4,2.106,1,1110,3327,"GFP","Airpore Medium 1"
5,7.315,1,1110,3327,"GFP","Airpore Medium 2"
6,4.607,1,1110,3327,"GFP","background"
1,59.174,2,1110,3327,"RFP","Airpore Old 1"
2,48.464,2,1110,3327,"RFP","Airpore Old 2"
3,44.934,2,1110,3327,"RFP","Airpore Old 3"
4,16.627,2,1110,3327,"RFP","Airpore Medium 1"
5,58.638,2,1110,3327,"RFP","Airpore Medium 2"
6,36.822,2,1110,3327,"RFP","background"
1,5.341,1,1111,3330,"GFP","Airpore Old 1"
2,6.111,1,1111,3330,"GFP","Airpore Old 2"
3,6.587,1,1111,3330,"GFP","Airpore Old 3"
4,2.333,1,1111,3330,"GFP","Airpore Medium 1"
5,7.014,1,1111,3330,"GFP","Airpore Medium 2"
6,4.63,1,1111,3330,"GFP","background"
1,59.112,2,1111,3330,"RFP","Airpore Old 1"
2,47.481,2,1111,3330,"RFP","Airpore Old 2"
3,44.884,2,1111,3330,"RFP","Airpore Old 3"
4,16.503,2,1111,3330,"RFP","Airpore Medium 1"
5,58.658,2,1111,3330,"RFP","Airpore Medium 2"
6,37.022,2,1111,3330,"RFP","background"
1,5.446,1,1112,3333,"GFP","Airpore Old 1"
2,5.827,1,1112,3333,"GFP","Airpore Old 2"
3,6.594,1,1112,3333,"GFP","Airpore Old 3"
4,2.214,1,1112,3333,"GFP","Airpore Medium 1"
5,7.426,1,1112,3333,"GFP","Airpore Medium 2"
6,4.691,1,1112,3333,"GFP","background"
1,59.013,2,1112,3333,"RFP","Airpore Old 1"
2,48.366,2,1112,3333,"RFP","Airpore Old 2"
3,45.313,2,1112,3333,"RFP","Airpore Old 3"
4,16.028,2,1112,3333,"RFP","Airpore Medium 1"
5,58.74,2,1112,3333,"RFP","Airpore Medium 2"
6,37.156,2,1112,3333,"RFP","background"
1,5.323,1,1113,3336,"GFP","Airpore Old 1"
2,5.845,1,1113,3336,"GFP","Airpore Old 2"
3,7.083,1,1113,3336,"GFP","Airpore Old 3"
4,2.234,1,1113,3336,"GFP","Airpore Medium 1"
5,7.078,1,1113,3336,"GFP","Airpore Medium 2"
6,4.504,1,1113,3336,"GFP","background"
1,58.611,2,1113,3336,"RFP","Airpore Old 1"
2,48.006,2,1113,3336,"RFP","Airpore Old 2"
3,45.684,2,1113,3336,"RFP","Airpore Old 3"
4,16.75,2,1113,3336,"RFP","Airpore Medium 1"
5,58.58,2,1113,3336,"RFP","Airpore Medium 2"
6,36.724,2,1113,3336,"RFP","background"
1,5.323,1,1114,3339,"GFP","Airpore Old 1"
2,5.815,1,1114,3339,"GFP","Airpore Old 2"
3,7.071,1,1114,3339,"GFP","Airpore Old 3"
4,2.176,1,1114,3339,"GFP","Airpore Medium 1"
5,7.106,1,1114,3339,"GFP","Airpore Medium 2"
6,4.589,1,1114,3339,"GFP","background"
1,58.854,2,1114,3339,"RFP","Airpore Old 1"
2,48.208,2,1114,3339,"RFP","Airpore Old 2"
3,45.676,2,1114,3339,"RFP","Airpore Old 3"
4,16.171,2,1114,3339,"RFP","Airpore Medium 1"
5,58.312,2,1114,3339,"RFP","Airpore Medium 2"
6,37.302,2,1114,3339,"RFP","background"
1,5.467,1,1115,3342,"GFP","Airpore Old 1"
2,6.116,1,1115,3342,"GFP","Airpore Old 2"
3,6.722,1,1115,3342,"GFP","Airpore Old 3"
4,2.297,1,1115,3342,"GFP","Airpore Medium 1"
5,7.115,1,1115,3342,"GFP","Airpore Medium 2"
6,4.586,1,1115,3342,"GFP","background"
1,58.425,2,1115,3342,"RFP","Airpore Old 1"
2,48.093,2,1115,3342,"RFP","Airpore Old 2"
3,45.214,2,1115,3342,"RFP","Airpore Old 3"
4,16.199,2,1115,3342,"RFP","Airpore Medium 1"
5,58.07,2,1115,3342,"RFP","Airpore Medium 2"
6,36.86,2,1115,3342,"RFP","background"
1,5.439,1,1116,3345,"GFP","Airpore Old 1"
2,6.025,1,1116,3345,"GFP","Airpore Old 2"
3,6.889,1,1116,3345,"GFP","Airpore Old 3"
4,2.119,1,1116,3345,"GFP","Airpore Medium 1"
5,7.041,1,1116,3345,"GFP","Airpore Medium 2"
6,4.52,1,1116,3345,"GFP","background"
1,58.992,2,1116,3345,"RFP","Airpore Old 1"
2,47.665,2,1116,3345,"RFP","Airpore Old 2"
3,45.1,2,1116,3345,"RFP","Airpore Old 3"
4,16.182,2,1116,3345,"RFP","Airpore Medium 1"
5,58.734,2,1116,3345,"RFP","Airpore Medium 2"
6,36.822,2,1116,3345,"RFP","background"
1,5.188,1,1117,3348,"GFP","Airpore Old 1"
2,6.075,1,1117,3348,"GFP","Airpore Old 2"
3,6.719,1,1117,3348,"GFP","Airpore Old 3"
4,2.165,1,1117,3348,"GFP","Airpore Medium 1"
5,7.111,1,1117,3348,"GFP","Airpore Medium 2"
6,4.67,1,1117,3348,"GFP","background"
1,59.362,2,1117,3348,"RFP","Airpore Old 1"
2,48.435,2,1117,3348,"RFP","Airpore Old 2"
3,45.371,2,1117,3348,"RFP","Airpore Old 3"
4,16.474,2,1117,3348,"RFP","Airpore Medium 1"
5,58.904,2,1117,3348,"RFP","Airpore Medium 2"
6,36.949,2,1117,3348,"RFP","background"
1,5.464,1,1118,3351,"GFP","Airpore Old 1"
2,5.933,1,1118,3351,"GFP","Airpore Old 2"
3,6.792,1,1118,3351,"GFP","Airpore Old 3"
4,2.188,1,1118,3351,"GFP","Airpore Medium 1"
5,7.137,1,1118,3351,"GFP","Airpore Medium 2"
6,4.57,1,1118,3351,"GFP","background"
1,58.981,2,1118,3351,"RFP","Airpore Old 1"
2,48.116,2,1118,3351,"RFP","Airpore Old 2"
3,45.417,2,1118,3351,"RFP","Airpore Old 3"
4,15.9,2,1118,3351,"RFP","Airpore Medium 1"
5,58.568,2,1118,3351,"RFP","Airpore Medium 2"
6,36.955,2,1118,3351,"RFP","background"
1,5.372,1,1119,3354,"GFP","Airpore Old 1"
2,6.099,1,1119,3354,"GFP","Airpore Old 2"
3,6.849,1,1119,3354,"GFP","Airpore Old 3"
4,2.132,1,1119,3354,"GFP","Airpore Medium 1"
5,7.115,1,1119,3354,"GFP","Airpore Medium 2"
6,4.685,1,1119,3354,"GFP","background"
1,59.397,2,1119,3354,"RFP","Airpore Old 1"
2,47.799,2,1119,3354,"RFP","Airpore Old 2"
3,44.445,2,1119,3354,"RFP","Airpore Old 3"
4,15.837,2,1119,3354,"RFP","Airpore Medium 1"
5,58.502,2,1119,3354,"RFP","Airpore Medium 2"
6,36.832,2,1119,3354,"RFP","background"
1,5.26,1,1120,3357,"GFP","Airpore Old 1"
2,5.886,1,1120,3357,"GFP","Airpore Old 2"
3,6.803,1,1120,3357,"GFP","Airpore Old 3"
4,2.212,1,1120,3357,"GFP","Airpore Medium 1"
5,7.167,1,1120,3357,"GFP","Airpore Medium 2"
6,4.555,1,1120,3357,"GFP","background"
1,59.099,2,1120,3357,"RFP","Airpore Old 1"
2,47.992,2,1120,3357,"RFP","Airpore Old 2"
3,44.582,2,1120,3357,"RFP","Airpore Old 3"
4,15.929,2,1120,3357,"RFP","Airpore Medium 1"
5,58.391,2,1120,3357,"RFP","Airpore Medium 2"
6,36.972,2,1120,3357,"RFP","background"
1,5.502,1,1121,3360,"GFP","Airpore Old 1"
2,5.795,1,1121,3360,"GFP","Airpore Old 2"
3,6.832,1,1121,3360,"GFP","Airpore Old 3"
4,2.161,1,1121,3360,"GFP","Airpore Medium 1"
5,7.169,1,1121,3360,"GFP","Airpore Medium 2"
6,4.635,1,1121,3360,"GFP","background"
1,59.09,2,1121,3360,"RFP","Airpore Old 1"
2,48.368,2,1121,3360,"RFP","Airpore Old 2"
3,45.2,2,1121,3360,"RFP","Airpore Old 3"
4,16.322,2,1121,3360,"RFP","Airpore Medium 1"
5,57.974,2,1121,3360,"RFP","Airpore Medium 2"
6,36.916,2,1121,3360,"RFP","background"
1,5.479,1,1122,3363,"GFP","Airpore Old 1"
2,5.824,1,1122,3363,"GFP","Airpore Old 2"
3,6.855,1,1122,3363,"GFP","Airpore Old 3"
4,2.125,1,1122,3363,"GFP","Airpore Medium 1"
5,7.067,1,1122,3363,"GFP","Airpore Medium 2"
6,4.633,1,1122,3363,"GFP","background"
1,58.48,2,1122,3363,"RFP","Airpore Old 1"
2,47.944,2,1122,3363,"RFP","Airpore Old 2"
3,45.049,2,1122,3363,"RFP","Airpore Old 3"
4,15.886,2,1122,3363,"RFP","Airpore Medium 1"
5,58.127,2,1122,3363,"RFP","Airpore Medium 2"
6,36.725,2,1122,3363,"RFP","background"
1,5.315,1,1123,3366,"GFP","Airpore Old 1"
2,6.085,1,1123,3366,"GFP","Airpore Old 2"
3,6.82,1,1123,3366,"GFP","Airpore Old 3"
4,2.22,1,1123,3366,"GFP","Airpore Medium 1"
5,7.001,1,1123,3366,"GFP","Airpore Medium 2"
6,4.532,1,1123,3366,"GFP","background"
1,59.445,2,1123,3366,"RFP","Airpore Old 1"
2,48.602,2,1123,3366,"RFP","Airpore Old 2"
3,45.515,2,1123,3366,"RFP","Airpore Old 3"
4,16.019,2,1123,3366,"RFP","Airpore Medium 1"
5,58.028,2,1123,3366,"RFP","Airpore Medium 2"
6,36.777,2,1123,3366,"RFP","background"
1,5.307,1,1124,3369,"GFP","Airpore Old 1"
2,5.92,1,1124,3369,"GFP","Airpore Old 2"
3,6.985,1,1124,3369,"GFP","Airpore Old 3"
4,2.152,1,1124,3369,"GFP","Airpore Medium 1"
5,7.227,1,1124,3369,"GFP","Airpore Medium 2"
6,4.564,1,1124,3369,"GFP","background"
1,59.138,2,1124,3369,"RFP","Airpore Old 1"
2,47.842,2,1124,3369,"RFP","Airpore Old 2"
3,45.399,2,1124,3369,"RFP","Airpore Old 3"
4,16.176,2,1124,3369,"RFP","Airpore Medium 1"
5,58.776,2,1124,3369,"RFP","Airpore Medium 2"
6,36.68,2,1124,3369,"RFP","background"
1,5.313,1,1125,3372,"GFP","Airpore Old 1"
2,5.841,1,1125,3372,"GFP","Airpore Old 2"
3,6.745,1,1125,3372,"GFP","Airpore Old 3"
4,2.133,1,1125,3372,"GFP","Airpore Medium 1"
5,7.241,1,1125,3372,"GFP","Airpore Medium 2"
6,4.53,1,1125,3372,"GFP","background"
1,59.323,2,1125,3372,"RFP","Airpore Old 1"
2,48.395,2,1125,3372,"RFP","Airpore Old 2"
3,44.786,2,1125,3372,"RFP","Airpore Old 3"
4,16.344,2,1125,3372,"RFP","Airpore Medium 1"
5,58.113,2,1125,3372,"RFP","Airpore Medium 2"
6,36.79,2,1125,3372,"RFP","background"
1,5.392,1,1126,3375,"GFP","Airpore Old 1"
2,6.017,1,1126,3375,"GFP","Airpore Old 2"
3,6.884,1,1126,3375,"GFP","Airpore Old 3"
4,2.08,1,1126,3375,"GFP","Airpore Medium 1"
5,6.959,1,1126,3375,"GFP","Airpore Medium 2"
6,4.578,1,1126,3375,"GFP","background"
1,59.118,2,1126,3375,"RFP","Airpore Old 1"
2,48.904,2,1126,3375,"RFP","Airpore Old 2"
3,44.831,2,1126,3375,"RFP","Airpore Old 3"
4,15.81,2,1126,3375,"RFP","Airpore Medium 1"
5,58.709,2,1126,3375,"RFP","Airpore Medium 2"
6,36.533,2,1126,3375,"RFP","background"
1,5.324,1,1127,3378,"GFP","Airpore Old 1"
2,5.905,1,1127,3378,"GFP","Airpore Old 2"
3,6.905,1,1127,3378,"GFP","Airpore Old 3"
4,2.103,1,1127,3378,"GFP","Airpore Medium 1"
5,7.194,1,1127,3378,"GFP","Airpore Medium 2"
6,4.717,1,1127,3378,"GFP","background"
1,59.179,2,1127,3378,"RFP","Airpore Old 1"
2,48.015,2,1127,3378,"RFP","Airpore Old 2"
3,45.514,2,1127,3378,"RFP","Airpore Old 3"
4,16.086,2,1127,3378,"RFP","Airpore Medium 1"
5,58.329,2,1127,3378,"RFP","Airpore Medium 2"
6,36.673,2,1127,3378,"RFP","background"
1,5.315,1,1128,3381,"GFP","Airpore Old 1"
2,6,1,1128,3381,"GFP","Airpore Old 2"
3,6.964,1,1128,3381,"GFP","Airpore Old 3"
4,2.186,1,1128,3381,"GFP","Airpore Medium 1"
5,7.197,1,1128,3381,"GFP","Airpore Medium 2"
6,4.511,1,1128,3381,"GFP","background"
1,59.314,2,1128,3381,"RFP","Airpore Old 1"
2,48.122,2,1128,3381,"RFP","Airpore Old 2"
3,45.394,2,1128,3381,"RFP","Airpore Old 3"
4,16.347,2,1128,3381,"RFP","Airpore Medium 1"
5,58.148,2,1128,3381,"RFP","Airpore Medium 2"
6,36.752,2,1128,3381,"RFP","background"
1,5.325,1,1129,3384,"GFP","Airpore Old 1"
2,5.733,1,1129,3384,"GFP","Airpore Old 2"
3,6.622,1,1129,3384,"GFP","Airpore Old 3"
4,2.176,1,1129,3384,"GFP","Airpore Medium 1"
5,7.182,1,1129,3384,"GFP","Airpore Medium 2"
6,4.549,1,1129,3384,"GFP","background"
1,59.781,2,1129,3384,"RFP","Airpore Old 1"
2,47.931,2,1129,3384,"RFP","Airpore Old 2"
3,45.273,2,1129,3384,"RFP","Airpore Old 3"
4,16.136,2,1129,3384,"RFP","Airpore Medium 1"
5,58.256,2,1129,3384,"RFP","Airpore Medium 2"
6,37.209,2,1129,3384,"RFP","background"
1,5.295,1,1130,3387,"GFP","Airpore Old 1"
2,5.888,1,1130,3387,"GFP","Airpore Old 2"
3,6.661,1,1130,3387,"GFP","Airpore Old 3"
4,2.074,1,1130,3387,"GFP","Airpore Medium 1"
5,7.308,1,1130,3387,"GFP","Airpore Medium 2"
6,4.541,1,1130,3387,"GFP","background"
1,59.326,2,1130,3387,"RFP","Airpore Old 1"
2,48.569,2,1130,3387,"RFP","Airpore Old 2"
3,44.585,2,1130,3387,"RFP","Airpore Old 3"
4,16.255,2,1130,3387,"RFP","Airpore Medium 1"
5,58.78,2,1130,3387,"RFP","Airpore Medium 2"
6,36.727,2,1130,3387,"RFP","background"
1,5.329,1,1131,3390,"GFP","Airpore Old 1"
2,5.831,1,1131,3390,"GFP","Airpore Old 2"
3,6.825,1,1131,3390,"GFP","Airpore Old 3"
4,2.104,1,1131,3390,"GFP","Airpore Medium 1"
5,6.915,1,1131,3390,"GFP","Airpore Medium 2"
6,4.572,1,1131,3390,"GFP","background"
1,59.745,2,1131,3390,"RFP","Airpore Old 1"
2,48.616,2,1131,3390,"RFP","Airpore Old 2"
3,45.129,2,1131,3390,"RFP","Airpore Old 3"
4,16.124,2,1131,3390,"RFP","Airpore Medium 1"
5,58.831,2,1131,3390,"RFP","Airpore Medium 2"
6,36.904,2,1131,3390,"RFP","background"
1,5.508,1,1132,3393,"GFP","Airpore Old 1"
2,5.855,1,1132,3393,"GFP","Airpore Old 2"
3,6.734,1,1132,3393,"GFP","Airpore Old 3"
4,2.119,1,1132,3393,"GFP","Airpore Medium 1"
5,7.235,1,1132,3393,"GFP","Airpore Medium 2"
6,4.604,1,1132,3393,"GFP","background"
1,59.379,2,1132,3393,"RFP","Airpore Old 1"
2,49.14,2,1132,3393,"RFP","Airpore Old 2"
3,45.693,2,1132,3393,"RFP","Airpore Old 3"
4,16.012,2,1132,3393,"RFP","Airpore Medium 1"
5,58.556,2,1132,3393,"RFP","Airpore Medium 2"
6,37.084,2,1132,3393,"RFP","background"
1,5.446,1,1133,3396,"GFP","Airpore Old 1"
2,6.078,1,1133,3396,"GFP","Airpore Old 2"
3,6.81,1,1133,3396,"GFP","Airpore Old 3"
4,2.124,1,1133,3396,"GFP","Airpore Medium 1"
5,6.956,1,1133,3396,"GFP","Airpore Medium 2"
6,4.653,1,1133,3396,"GFP","background"
1,60.146,2,1133,3396,"RFP","Airpore Old 1"
2,47.762,2,1133,3396,"RFP","Airpore Old 2"
3,45.219,2,1133,3396,"RFP","Airpore Old 3"
4,16.112,2,1133,3396,"RFP","Airpore Medium 1"
5,58.199,2,1133,3396,"RFP","Airpore Medium 2"
6,36.738,2,1133,3396,"RFP","background"
1,5.354,1,1134,3399,"GFP","Airpore Old 1"
2,5.879,1,1134,3399,"GFP","Airpore Old 2"
3,6.7,1,1134,3399,"GFP","Airpore Old 3"
4,2.291,1,1134,3399,"GFP","Airpore Medium 1"
5,6.967,1,1134,3399,"GFP","Airpore Medium 2"
6,4.502,1,1134,3399,"GFP","background"
1,59.957,2,1134,3399,"RFP","Airpore Old 1"
2,48.482,2,1134,3399,"RFP","Airpore Old 2"
3,44.716,2,1134,3399,"RFP","Airpore Old 3"
4,16.177,2,1134,3399,"RFP","Airpore Medium 1"
5,58.642,2,1134,3399,"RFP","Airpore Medium 2"
6,36.782,2,1134,3399,"RFP","background"
1,5.414,1,1135,3402,"GFP","Airpore Old 1"
2,5.8,1,1135,3402,"GFP","Airpore Old 2"
3,6.625,1,1135,3402,"GFP","Airpore Old 3"
4,2.162,1,1135,3402,"GFP","Airpore Medium 1"
5,7.27,1,1135,3402,"GFP","Airpore Medium 2"
6,4.574,1,1135,3402,"GFP","background"
1,60.185,2,1135,3402,"RFP","Airpore Old 1"
2,48.755,2,1135,3402,"RFP","Airpore Old 2"
3,44.842,2,1135,3402,"RFP","Airpore Old 3"
4,15.991,2,1135,3402,"RFP","Airpore Medium 1"
5,57.753,2,1135,3402,"RFP","Airpore Medium 2"
6,37.041,2,1135,3402,"RFP","background"
1,5.587,1,1136,3405,"GFP","Airpore Old 1"
2,6.044,1,1136,3405,"GFP","Airpore Old 2"
3,6.904,1,1136,3405,"GFP","Airpore Old 3"
4,2.092,1,1136,3405,"GFP","Airpore Medium 1"
5,7.15,1,1136,3405,"GFP","Airpore Medium 2"
6,4.569,1,1136,3405,"GFP","background"
1,59.178,2,1136,3405,"RFP","Airpore Old 1"
2,48.354,2,1136,3405,"RFP","Airpore Old 2"
3,44.642,2,1136,3405,"RFP","Airpore Old 3"
4,16.023,2,1136,3405,"RFP","Airpore Medium 1"
5,58.597,2,1136,3405,"RFP","Airpore Medium 2"
6,36.734,2,1136,3405,"RFP","background"
1,5.417,1,1137,3408,"GFP","Airpore Old 1"
2,6.058,1,1137,3408,"GFP","Airpore Old 2"
3,6.768,1,1137,3408,"GFP","Airpore Old 3"
4,2.043,1,1137,3408,"GFP","Airpore Medium 1"
5,7.167,1,1137,3408,"GFP","Airpore Medium 2"
6,4.632,1,1137,3408,"GFP","background"
1,59.68,2,1137,3408,"RFP","Airpore Old 1"
2,47.943,2,1137,3408,"RFP","Airpore Old 2"
3,45.083,2,1137,3408,"RFP","Airpore Old 3"
4,16.13,2,1137,3408,"RFP","Airpore Medium 1"
5,58.098,2,1137,3408,"RFP","Airpore Medium 2"
6,37.084,2,1137,3408,"RFP","background"
1,5.387,1,1138,3411,"GFP","Airpore Old 1"
2,5.956,1,1138,3411,"GFP","Airpore Old 2"
3,6.804,1,1138,3411,"GFP","Airpore Old 3"
4,2.156,1,1138,3411,"GFP","Airpore Medium 1"
5,7.186,1,1138,3411,"GFP","Airpore Medium 2"
6,4.573,1,1138,3411,"GFP","background"
1,59.358,2,1138,3411,"RFP","Airpore Old 1"
2,48.773,2,1138,3411,"RFP","Airpore Old 2"
3,45.286,2,1138,3411,"RFP","Airpore Old 3"
4,16.142,2,1138,3411,"RFP","Airpore Medium 1"
5,57.925,2,1138,3411,"RFP","Airpore Medium 2"
6,36.909,2,1138,3411,"RFP","background"
1,5.361,1,1139,3414,"GFP","Airpore Old 1"
2,5.953,1,1139,3414,"GFP","Airpore Old 2"
3,6.74,1,1139,3414,"GFP","Airpore Old 3"
4,2.194,1,1139,3414,"GFP","Airpore Medium 1"
5,7.178,1,1139,3414,"GFP","Airpore Medium 2"
6,4.56,1,1139,3414,"GFP","background"
1,60.005,2,1139,3414,"RFP","Airpore Old 1"
2,48.266,2,1139,3414,"RFP","Airpore Old 2"
3,44.961,2,1139,3414,"RFP","Airpore Old 3"
4,16.056,2,1139,3414,"RFP","Airpore Medium 1"
5,57.86,2,1139,3414,"RFP","Airpore Medium 2"
6,37.009,2,1139,3414,"RFP","background"
1,5.389,1,1140,3417,"GFP","Airpore Old 1"
2,5.985,1,1140,3417,"GFP","Airpore Old 2"
3,6.992,1,1140,3417,"GFP","Airpore Old 3"
4,2.218,1,1140,3417,"GFP","Airpore Medium 1"
5,7.136,1,1140,3417,"GFP","Airpore Medium 2"
6,4.66,1,1140,3417,"GFP","background"
1,58.905,2,1140,3417,"RFP","Airpore Old 1"
2,48.897,2,1140,3417,"RFP","Airpore Old 2"
3,44.957,2,1140,3417,"RFP","Airpore Old 3"
4,15.635,2,1140,3417,"RFP","Airpore Medium 1"
5,58.129,2,1140,3417,"RFP","Airpore Medium 2"
6,36.678,2,1140,3417,"RFP","background"
1,5.386,1,1141,3420,"GFP","Airpore Old 1"
2,6.161,1,1141,3420,"GFP","Airpore Old 2"
3,6.794,1,1141,3420,"GFP","Airpore Old 3"
4,2.156,1,1141,3420,"GFP","Airpore Medium 1"
5,7.077,1,1141,3420,"GFP","Airpore Medium 2"
6,4.655,1,1141,3420,"GFP","background"
1,59.031,2,1141,3420,"RFP","Airpore Old 1"
2,48.459,2,1141,3420,"RFP","Airpore Old 2"
3,45.061,2,1141,3420,"RFP","Airpore Old 3"
4,16.233,2,1141,3420,"RFP","Airpore Medium 1"
5,57.867,2,1141,3420,"RFP","Airpore Medium 2"
6,36.657,2,1141,3420,"RFP","background"
1,5.322,1,1142,3423,"GFP","Airpore Old 1"
2,5.776,1,1142,3423,"GFP","Airpore Old 2"
3,6.94,1,1142,3423,"GFP","Airpore Old 3"
4,2.218,1,1142,3423,"GFP","Airpore Medium 1"
5,6.918,1,1142,3423,"GFP","Airpore Medium 2"
6,4.565,1,1142,3423,"GFP","background"
1,58.869,2,1142,3423,"RFP","Airpore Old 1"
2,47.979,2,1142,3423,"RFP","Airpore Old 2"
3,44.425,2,1142,3423,"RFP","Airpore Old 3"
4,15.85,2,1142,3423,"RFP","Airpore Medium 1"
5,58.141,2,1142,3423,"RFP","Airpore Medium 2"
6,36.608,2,1142,3423,"RFP","background"
1,5.458,1,1143,3426,"GFP","Airpore Old 1"
2,6.023,1,1143,3426,"GFP","Airpore Old 2"
3,6.812,1,1143,3426,"GFP","Airpore Old 3"
4,2.132,1,1143,3426,"GFP","Airpore Medium 1"
5,7.074,1,1143,3426,"GFP","Airpore Medium 2"
6,4.547,1,1143,3426,"GFP","background"
1,60.701,2,1143,3426,"RFP","Airpore Old 1"
2,47.883,2,1143,3426,"RFP","Airpore Old 2"
3,45.017,2,1143,3426,"RFP","Airpore Old 3"
4,16.519,2,1143,3426,"RFP","Airpore Medium 1"
5,57.148,2,1143,3426,"RFP","Airpore Medium 2"
6,36.566,2,1143,3426,"RFP","background"
1,5.378,1,1144,3429,"GFP","Airpore Old 1"
2,5.969,1,1144,3429,"GFP","Airpore Old 2"
3,6.84,1,1144,3429,"GFP","Airpore Old 3"
4,2.206,1,1144,3429,"GFP","Airpore Medium 1"
5,7.173,1,1144,3429,"GFP","Airpore Medium 2"
